seed,arm,event_type,subgraph,n_connections,trace_src_positive_rate,phi_tgt_positive_rate,support_rate,trace_l1,phi_l1,raw_l1,dW_l1,tag_delta_l1,support_over_trace_phi_expected,trace_phi_overlap_index,support_concentration_by_subgraph,h_mean_supported,h_mean_unsupported,h_support_ratio,corr_h_trace_src,corr_h_phi_tgt,corr_h_support,LL_special_case_flag,RR_seed_split_flag,R_event_collapse_flag,support_decomposition_verdict,trace_count,phi_count,support_count
999,divergent_warmup_replay,ALL,RM,3192,0.052632,0.022556,0.002506,0.891419,0.047358,2.2e-05,3e-06,3e-06,2.111111,0.111111,0.002506,0.134883,0.109365,1.233337,-0.027287,-0.026314,0.015159,0,0,0,h_not_upstream_of_9C_support,168,72,8
999,divergent_warmup_replay,ALL,RR,8544,0.060861,0.014981,0.000819,2.561553,1.049909,0.000179,3.9e-05,3.9e-05,0.898558,0.054688,0.000819,0.082147,0.107824,0.761859,0.010887,-0.022195,-0.009159,0,1,0,RR_phi_limited_seed_split,520,128,7
999,divergent_warmup_replay,L,L,9310,0.114071,0.122449,0.0087,7.154011,6.230961,0.003738,0.000618,0.000618,0.622881,0.076271,0.0087,0.153316,0.103907,1.475513,0.076549,0.027313,0.056937,0,0,0,h_not_upstream_of_9C_support,1062,1140,81
999,divergent_warmup_replay,L,L,2730,0.118681,0.025641,0.003297,2.114652,0.040649,1.5e-05,3e-06,3e-06,1.083333,0.128571,0.003297,0.085529,0.117884,0.725539,0.23842,-0.085861,-0.022449,0,0,0,support_geometry_mixed,324,70,9
999,divergent_warmup_replay,L,L,8650,0.117572,0.0,0.0,6.669916,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.110399,nan,0.076994,nan,nan,0,0,0,support_geometry_mixed,1017,0,0
999,divergent_warmup_replay,L,LL,9310,0.114071,0.122449,0.0087,7.154011,6.230961,0.003738,0.000618,0.000618,0.622881,0.076271,0.0087,0.153316,0.103907,1.475513,0.076549,0.027313,0.056937,1,0,0,h_not_upstream_of_9C_support,1062,1140,81
999,divergent_warmup_replay,L,LM,2730,0.118681,0.025641,0.003297,2.114652,0.040649,1.5e-05,3e-06,3e-06,1.083333,0.128571,0.003297,0.085529,0.117884,0.725539,0.23842,-0.085861,-0.022449,0,0,0,support_geometry_mixed,324,70,9
999,divergent_warmup_replay,L,LR,8650,0.117572,0.0,0.0,6.669916,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.110399,nan,0.076994,nan,nan,0,0,0,support_geometry_mixed,1017,0,0
999,divergent_warmup_replay,L,M,2950,0.04339,0.135593,0.006102,0.093376,1.824722,7.9e-05,1.3e-05,1.3e-05,1.037109,0.140625,0.006102,0.116745,0.113826,1.025642,-0.049663,0.001131,0.002614,0,0,0,h_not_upstream_of_9C_support,128,400,18
999,divergent_warmup_replay,L,M,840,0.065476,0.02381,0.0,0.03971,0.011614,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.117962,nan,-0.023849,0.008976,nan,0,0,0,h_not_upstream_of_9C_support,55,20,0
999,divergent_warmup_replay,L,M,2410,0.027386,0.0,0.0,0.048971,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.122471,nan,-0.002741,nan,nan,0,0,0,support_geometry_mixed,66,0,0
999,divergent_warmup_replay,L,ML,2950,0.04339,0.135593,0.006102,0.093376,1.824722,7.9e-05,1.3e-05,1.3e-05,1.037109,0.140625,0.006102,0.116745,0.113826,1.025642,-0.049663,0.001131,0.002614,0,0,0,h_not_upstream_of_9C_support,128,400,18
999,divergent_warmup_replay,L,MM,840,0.065476,0.02381,0.0,0.03971,0.011614,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.117962,nan,-0.023849,0.008976,nan,0,0,0,h_not_upstream_of_9C_support,55,20,0
999,divergent_warmup_replay,L,MR,2410,0.027386,0.0,0.0,0.048971,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.122471,nan,-0.002741,nan,nan,0,0,0,support_geometry_mixed,66,0,0
999,divergent_warmup_replay,L,R,8180,0.054768,0.128362,0.01198,2.139596,5.347167,0.002564,0.000266,0.000266,1.704167,0.21875,0.01198,0.150274,0.11139,1.349084,0.032792,0.00723,0.050005,0,0,0,h_not_upstream_of_9C_support,448,1050,98
999,divergent_warmup_replay,L,R,2660,0.055263,0.022556,0.002632,0.759925,0.034842,1.2e-05,1e-06,1e-06,2.111111,0.116667,0.002632,0.153253,0.111552,1.373831,-0.026678,0.010888,0.024619,0,0,0,h_not_upstream_of_9C_support,147,60,7
999,divergent_warmup_replay,L,R,7120,0.063904,0.0,0.0,2.183694,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.110021,nan,0.011091,nan,nan,0,0,0,support_geometry_mixed,455,0,0
999,divergent_warmup_replay,L,RL,8180,0.054768,0.128362,0.01198,2.139596,5.347167,0.002564,0.000266,0.000266,1.704167,0.21875,0.01198,0.150274,0.11139,1.349084,0.032792,0.00723,0.050005,0,0,0,h_not_upstream_of_9C_support,448,1050,98
999,divergent_warmup_replay,L,RM,2660,0.055263,0.022556,0.002632,0.759925,0.034842,1.2e-05,1e-06,1e-06,2.111111,0.116667,0.002632,0.153253,0.111552,1.373831,-0.026678,0.010888,0.024619,0,0,0,h_not_upstream_of_9C_support,147,60,7
999,divergent_warmup_replay,L,RR,7120,0.063904,0.0,0.0,2.183694,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.110021,nan,0.011091,nan,nan,0,1,0,support_geometry_mixed,455,0,0
999,divergent_warmup_replay,R,L,1862,0.126745,0.0,0.0,1.398424,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.091765,nan,0.036227,nan,nan,0,0,1,support_geometry_mixed,236,0,0
999,divergent_warmup_replay,R,L,546,0.131868,0.007326,0.0,0.41336,0.004172,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.103572,nan,0.212554,-0.124561,nan,0,0,1,R_event_overlap_limited,72,4,0
999,divergent_warmup_replay,R,L,1730,0.130636,0.091329,0.006936,1.303796,1.201519,0.000623,0.000159,0.000159,0.581382,0.075949,0.006936,0.098265,0.09695,1.013557,0.037692,-0.042418,0.0017,0,0,1,R_event_overlap_limited,226,158,12
999,divergent_warmup_replay,R,LL,1862,0.126745,0.0,0.0,1.398424,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.091765,nan,0.036227,nan,nan,1,0,1,support_geometry_mixed,236,0,0
999,divergent_warmup_replay,R,LM,546,0.131868,0.007326,0.0,0.41336,0.004172,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.103572,nan,0.212554,-0.124561,nan,0,0,1,R_event_overlap_limited,72,4,0
999,divergent_warmup_replay,R,LR,1730,0.130636,0.091329,0.006936,1.303796,1.201519,0.000623,0.000159,0.000159,0.581382,0.075949,0.006936,0.098265,0.09695,1.013557,0.037692,-0.042418,0.0017,0,0,1,R_event_overlap_limited,226,158,12
999,divergent_warmup_replay,R,M,590,0.040678,0.0,0.0,0.01741,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.100161,nan,-0.078488,nan,nan,0,0,1,support_geometry_mixed,24,0,0
999,divergent_warmup_replay,R,M,168,0.059524,0.011905,0.0,0.007341,0.002086,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.103642,nan,-0.057752,-0.02568,nan,0,0,1,R_event_overlap_limited,10,2,0
999,divergent_warmup_replay,R,M,482,0.026971,0.045643,0.0,0.009257,0.194147,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.107983,nan,-0.025956,0.045674,nan,0,0,1,R_event_overlap_limited,13,22,0
999,divergent_warmup_replay,R,ML,590,0.040678,0.0,0.0,0.01741,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.100161,nan,-0.078488,nan,nan,0,0,1,support_geometry_mixed,24,0,0
999,divergent_warmup_replay,R,MM,168,0.059524,0.011905,0.0,0.007341,0.002086,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.103642,nan,-0.057752,-0.02568,nan,0,0,1,R_event_overlap_limited,10,2,0
999,divergent_warmup_replay,R,MR,482,0.026971,0.045643,0.0,0.009257,0.194147,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.107983,nan,-0.025956,0.045674,nan,0,0,1,R_event_overlap_limited,13,22,0
999,divergent_warmup_replay,R,R,1636,0.03912,0.0,0.0,0.370228,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.098285,nan,0.028746,nan,nan,0,0,1,support_geometry_mixed,64,0,0
999,divergent_warmup_replay,R,R,532,0.039474,0.022556,0.00188,0.131495,0.012516,1e-05,2e-06,2e-06,2.111111,0.083333,0.00188,0.006294,0.098437,0.063937,-0.036789,-0.15378,-0.058188,0,0,1,h_not_upstream_of_9C_support,21,12,1
999,divergent_warmup_replay,R,R,1424,0.045646,0.089888,0.004916,0.377859,1.049909,0.000179,3.9e-05,3.9e-05,1.198077,0.107692,0.004916,0.082147,0.096787,0.848735,0.004558,-0.022568,-0.01573,0,0,1,h_not_upstream_of_9C_support,65,128,7
999,divergent_warmup_replay,R,RL,1636,0.03912,0.0,0.0,0.370228,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.098285,nan,0.028746,nan,nan,0,0,1,support_geometry_mixed,64,0,0
999,divergent_warmup_replay,R,RM,532,0.039474,0.022556,0.00188,0.131495,0.012516,1e-05,2e-06,2e-06,2.111111,0.083333,0.00188,0.006294,0.098437,0.063937,-0.036789,-0.15378,-0.058188,0,0,1,h_not_upstream_of_9C_support,21,12,1
999,divergent_warmup_replay,R,RR,1424,0.045646,0.089888,0.004916,0.377859,1.049909,0.000179,3.9e-05,3.9e-05,1.198077,0.107692,0.004916,0.082147,0.096787,0.848735,0.004558,-0.022568,-0.01573,0,1,1,RR_trace_limited_seed_split,65,128,7
999,exact_replay,ALL,ALL,53820,0.082367,0.056968,0.004329,25.23302,15.954305,0.007221,0.0011,0.0011,0.922635,0.075995,0.004329,0.13432,0.104502,1.285329,0.057116,0.002681,0.025264,0,0,0,h_not_upstream_of_9C_support,4433,3066,233
999,exact_replay,ALL,LL,11172,0.116183,0.102041,0.00725,8.552435,6.230961,0.003738,0.000618,0.000618,0.611556,0.071053,0.00725,0.146565,0.098899,1.481971,0.068101,0.03264,0.054005,1,0,0,h_not_upstream_of_9C_support,1298,1140,81
999,exact_replay,ALL,LM,3276,0.120879,0.022589,0.002747,2.528011,0.044821,1.5e-05,3e-06,3e-06,1.006143,0.121622,0.002747,0.078064,0.112224,0.695611,0.235206,-0.114842,-0.02327,0,0,0,support_geometry_mixed,396,74,9
999,exact_replay,ALL,LR,10380,0.11975,0.015222,0.001156,7.973711,1.20152,0.000623,0.000159,0.000159,0.634235,0.075949,0.001156,0.099609,0.104014,0.95765,0.073241,-0.019919,-0.001969,0,0,0,h_not_upstream_of_9C_support,1243,158,12
999,exact_replay,ALL,ML,3540,0.042938,0.112994,0.005085,0.110786,1.824722,7.9e-05,1.3e-05,1.3e-05,1.048026,0.118421,0.005085,0.088151,0.107879,0.817134,-0.079181,8.5e-05,-0.017325,0,0,0,h_not_upstream_of_9C_support,152,400,18
999,exact_replay,ALL,MM,1008,0.064484,0.021825,0.0,0.047051,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.110316,nan,-0.051077,-0.027495,nan,0,0,0,h_not_upstream_of_9C_support,65,22,0
999,exact_replay,ALL,MR,2892,0.027317,0.007607,0.0,0.058228,0.194147,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.114507,nan,-0.027856,0.016122,nan,0,0,0,h_not_upstream_of_9C_support,79,22,0
999,exact_replay,ALL,RL,9816,0.05216,0.106968,0.009984,2.509824,5.347167,0.002564,0.000266,0.000266,1.789375,0.191406,0.009984,0.146646,0.105084,1.395515,0.046172,0.006897,0.052444,0,0,0,h_not_upstream_of_9C_support,512,1050,98
999,exact_replay,ALL,RM,3192,0.052632,0.022556,0.002506,0.891419,0.047358,2.2e-05,3e-06,3e-06,2.111111,0.111111,0.002506,0.111745,0.105122,1.062999,-0.023469,-0.051926,0.004098,0,0,0,h_not_upstream_of_9C_support,168,72,8
999,exact_replay,ALL,RR,8544,0.060861,0.014981,0.000819,2.561553,1.049909,0.000179,3.9e-05,3.9e-05,0.898558,0.054688,0.000819,0.096422,0.10306,0.935591,0.023055,-0.01242,-0.00247,0,1,0,RR_phi_limited_seed_split,520,128,7
999,exact_replay,L,L,9310,0.114071,0.122449,0.0087,7.154011,6.230961,0.003738,0.000618,0.000618,0.622881,0.076271,0.0087,0.146565,0.100865,1.453083,0.073472,0.027153,0.054851,0,0,0,h_not_upstream_of_9C_support,1062,1140,81
999,exact_replay,L,L,2730,0.118681,0.025641,0.003297,2.114652,0.040649,1.5e-05,3e-06,3e-06,1.083333,0.128571,0.003297,0.078064,0.11453,0.681605,0.238792,-0.117214,-0.02628,0,0,0,support_geometry_mixed,324,70,9
999,exact_replay,L,L,8650,0.117572,0.0,0.0,6.669916,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.106144,nan,0.078289,nan,nan,0,0,0,support_geometry_mixed,1017,0,0
999,exact_replay,L,LL,9310,0.114071,0.122449,0.0087,7.154011,6.230961,0.003738,0.000618,0.000618,0.622881,0.076271,0.0087,0.146565,0.100865,1.453083,0.073472,0.027153,0.054851,1,0,0,h_not_upstream_of_9C_support,1062,1140,81
999,exact_replay,L,LM,2730,0.118681,0.025641,0.003297,2.114652,0.040649,1.5e-05,3e-06,3e-06,1.083333,0.128571,0.003297,0.078064,0.11453,0.681605,0.238792,-0.117214,-0.02628,0,0,0,support_geometry_mixed,324,70,9
999,exact_replay,L,LR,8650,0.117572,0.0,0.0,6.669916,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.106144,nan,0.078289,nan,nan,0,0,0,support_geometry_mixed,1017,0,0
999,exact_replay,L,M,2950,0.04339,0.135593,0.006102,0.093376,1.824722,7.9e-05,1.3e-05,1.3e-05,1.037109,0.140625,0.006102,0.088151,0.110121,0.800498,-0.07396,-0.007544,-0.020446,0,0,0,h_not_upstream_of_9C_support,128,400,18
999,exact_replay,L,M,840,0.065476,0.02381,0.0,0.03971,0.011614,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.112647,nan,-0.045806,-0.031653,nan,0,0,0,h_not_upstream_of_9C_support,55,20,0
999,exact_replay,L,M,2410,0.027386,0.0,0.0,0.048971,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.116876,nan,-0.023446,nan,nan,0,0,0,support_geometry_mixed,66,0,0
999,exact_replay,L,ML,2950,0.04339,0.135593,0.006102,0.093376,1.824722,7.9e-05,1.3e-05,1.3e-05,1.037109,0.140625,0.006102,0.088151,0.110121,0.800498,-0.07396,-0.007544,-0.020446,0,0,0,h_not_upstream_of_9C_support,128,400,18
999,exact_replay,L,MM,840,0.065476,0.02381,0.0,0.03971,0.011614,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.112647,nan,-0.045806,-0.031653,nan,0,0,0,h_not_upstream_of_9C_support,55,20,0
999,exact_replay,L,MR,2410,0.027386,0.0,0.0,0.048971,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.116876,nan,-0.023446,nan,nan,0,0,0,support_geometry_mixed,66,0,0
999,exact_replay,L,R,8180,0.054768,0.128362,0.01198,2.139596,5.347167,0.002564,0.000266,0.000266,1.704167,0.21875,0.01198,0.146646,0.107192,1.36807,0.04547,-0.000567,0.052714,0,0,0,h_not_upstream_of_9C_support,448,1050,98
999,exact_replay,L,R,2660,0.055263,0.022556,0.002632,0.759925,0.034842,1.2e-05,1e-06,1e-06,2.111111,0.116667,0.002632,0.126532,0.107257,1.179709,-0.02315,-0.026383,0.011831,0,0,0,h_not_upstream_of_9C_support,147,60,7
999,exact_replay,L,R,7120,0.063904,0.0,0.0,2.183694,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.105156,nan,0.022689,nan,nan,0,0,0,support_geometry_mixed,455,0,0
999,exact_replay,L,RL,8180,0.054768,0.128362,0.01198,2.139596,5.347167,0.002564,0.000266,0.000266,1.704167,0.21875,0.01198,0.146646,0.107192,1.36807,0.04547,-0.000567,0.052714,0,0,0,h_not_upstream_of_9C_support,448,1050,98
999,exact_replay,L,RM,2660,0.055263,0.022556,0.002632,0.759925,0.034842,1.2e-05,1e-06,1e-06,2.111111,0.116667,0.002632,0.126532,0.107257,1.179709,-0.02315,-0.026383,0.011831,0,0,0,h_not_upstream_of_9C_support,147,60,7
999,exact_replay,L,RR,7120,0.063904,0.0,0.0,2.183694,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.105156,nan,0.022689,nan,nan,0,1,0,support_geometry_mixed,455,0,0
999,exact_replay,R,L,1862,0.126745,0.0,0.0,1.398424,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.089153,nan,0.027639,nan,nan,0,0,1,support_geometry_mixed,236,0,0
999,exact_replay,R,L,546,0.131868,0.007326,0.0,0.41336,0.004172,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.100731,nan,0.212117,-0.119522,nan,0,0,1,R_event_overlap_limited,72,4,0
999,exact_replay,R,L,1730,0.130636,0.091329,0.006936,1.303796,1.201519,0.000623,0.000159,0.000159,0.581382,0.075949,0.006936,0.099609,0.093291,1.06772,0.035229,-0.01522,0.008672,0,0,1,R_event_overlap_limited,226,158,12
999,exact_replay,R,LL,1862,0.126745,0.0,0.0,1.398424,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.089153,nan,0.027639,nan,nan,1,0,1,support_geometry_mixed,236,0,0
999,exact_replay,R,LM,546,0.131868,0.007326,0.0,0.41336,0.004172,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.100731,nan,0.212117,-0.119522,nan,0,0,1,R_event_overlap_limited,72,4,0
999,exact_replay,R,LR,1730,0.130636,0.091329,0.006936,1.303796,1.201519,0.000623,0.000159,0.000159,0.581382,0.075949,0.006936,0.099609,0.093291,1.06772,0.035229,-0.01522,0.008672,0,0,1,R_event_overlap_limited,226,158,12
999,exact_replay,R,M,590,0.040678,0.0,0.0,0.01741,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.096737,nan,-0.122991,nan,nan,0,0,1,support_geometry_mixed,24,0,0
999,exact_replay,R,M,168,0.059524,0.011905,0.0,0.007341,0.002086,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.098661,nan,-0.097207,-0.011995,nan,0,0,1,R_event_overlap_limited,10,2,0
999,exact_replay,R,M,482,0.026971,0.045643,0.0,0.009257,0.194147,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.102661,nan,-0.064312,0.086501,nan,0,0,1,R_event_overlap_limited,13,22,0
999,exact_replay,R,ML,590,0.040678,0.0,0.0,0.01741,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.096737,nan,-0.122991,nan,nan,0,0,1,support_geometry_mixed,24,0,0
999,exact_replay,R,MM,168,0.059524,0.011905,0.0,0.007341,0.002086,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.098661,nan,-0.097207,-0.011995,nan,0,0,1,R_event_overlap_limited,10,2,0
999,exact_replay,R,MR,482,0.026971,0.045643,0.0,0.009257,0.194147,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.102661,nan,-0.064312,0.086501,nan,0,0,1,R_event_overlap_limited,13,22,0
999,exact_replay,R,R,1636,0.03912,0.0,0.0,0.370228,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.094669,nan,0.047864,nan,nan,0,0,1,support_geometry_mixed,64,0,0
999,exact_replay,R,R,532,0.039474,0.022556,0.00188,0.131495,0.012516,1e-05,2e-06,2e-06,2.111111,0.083333,0.00188,0.008239,0.094459,0.087219,-0.030912,-0.147437,-0.057565,0,0,1,h_not_upstream_of_9C_support,21,12,1
999,exact_replay,R,R,1424,0.045646,0.089888,0.004916,0.377859,1.049909,0.000179,3.9e-05,3.9e-05,1.198077,0.107692,0.004916,0.096422,0.092527,1.042095,0.021343,0.007432,0.004441,0,0,1,h_not_upstream_of_9C_support,65,128,7
999,exact_replay,R,RL,1636,0.03912,0.0,0.0,0.370228,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.094669,nan,0.047864,nan,nan,0,0,1,support_geometry_mixed,64,0,0
999,exact_replay,R,RM,532,0.039474,0.022556,0.00188,0.131495,0.012516,1e-05,2e-06,2e-06,2.111111,0.083333,0.00188,0.008239,0.094459,0.087219,-0.030912,-0.147437,-0.057565,0,0,1,h_not_upstream_of_9C_support,21,12,1
999,exact_replay,R,RR,1424,0.045646,0.089888,0.004916,0.377859,1.049909,0.000179,3.9e-05,3.9e-05,1.198077,0.107692,0.004916,0.096422,0.092527,1.042095,0.021343,0.007432,0.004441,0,1,1,RR_trace_limited_seed_split,65,128,7
